label,text
1,Happy mother's day to all the mother's out there... even if you are the mother of a pet. 
0,Awww I missed everyone 
1,2am Jack in the Box and &quot;Naked Gun&quot; with John. ...he's making me feel so much better  p.s  http://twitpic.com/6ti50
1,"Awww @KellyBOB09, i love youuuuu, too n Oh My Gosh AMBER SMITH Bestie everr!!!! i love u hunnn  xxxxxxxxxx"
0,Hubby came down for the weekend and now he's flying back home. I miss him  Had a fun weekend though ;-)
0,"wishes he was up in Norcal, watching Tiesto "
0,i miss british india  and tiny declan with his &quot;surfing&quot; dancing 
1,@3keseys Just one more way to talk online  
1,I was drinking greek beer but passed on the boot drinking 
0,"horny ,, but only my little dog at my room ! "
1,"@martywittrock Wow....sounds like, um, fun? Get some rest when you get a chance...have a great day! "
1,"@GuvnaB you did good last night, thanks for lettting me get a photo with u. "
1,rehearsal for the grad. ceremony. can't stop yawning (slept late last night). lunch with Wendy &amp; Carol. nice day. 
1,@KnightsofGuild Cool! ya have green shirts! I have an odd obsession with green. not sure why.  well gotta try sleep. have a great nite!
0,just finished crying. this week is my last week of school. 
1,"@Bkk_Saluja i'm DYING to visit thailand, so hopefully 2010! why don't you meet me in India this fall? or better yet - the states?? "
1,"@Addiiee i have invites to the Alonzo show. idk if my grandma plans to go. haha, if you're going to that show mb we'll see eachother. "
0,this cold case was actually sad  aww
1,off to pick up mum for a day in my gardens  or at least an hour or two  lots of cleaning to do for the critters today too
1,@theJayson That's not false! 
1,@boagworld Not great... 
1,Check out www.kiva.org and consider making a micro loan!!! It's an amazing website 
0,looking at college pics makes me miss my college friends. 
1,@Marieblue17 i'm browsing the Store to see what I want to spend my points on 
1,"@babygirlparis hey, have fun! its charlie bryant. met u at book-a-million last summer. would love to speak with you again sometime. "
1,@TamekaRaymond speak on speak on 
1,Anyone think @chrispirillo looks slightly like Leonard Hofstadter lol  from The Big Bang Theory . .
0,@RoyaltyMV i can really only hope so... 
1,"@HotMamaGowns Ha ha! I think u can pink in MI--my SIL is from MI, will receive the gown here &amp; they're likely going 2 move back 2 MI soon "
1,"has been invited for tea, thanks @askygoneonfire, see you soon  x"
0,@LejlaXO Back from a vaca I couldnt afford or attend with scheduling.  Like south of the border egg rolls from Chilies so GOOD.
0,@TravisLegge Rubiks cubes can suck my non existant dick. I've never been able to finish ONE 
1,@sj39 yea.  but not an agent so there is hope for me 
1,@putitaway - Oh I will be. 
0,hour 3 of JONAS campout! raining.... stilll.  but that's okayyy!!! &lt;3 we love them!
0,"i have no stress release, especially with no hockey  always same environment and person (mum) *grrrr*"
0,"Watching the Tony Award really make me miss home, more so than I already am "
0,Getting ready for skewl. Tired as crap.!     *Ms.ChelseaBaby(:&lt;3*
1,"@MattFreeAllred I'm practicing my viomalin! That's what I'm doing at home! Also, I work in the morning. "
1,@Jason_Manford *says nothing* 
1,@Taylorgotbeats  thank you!
0,is it 3pm yet........  
1,"I Got A Tan Today  Well Sunburn, The Tan Was From A Can  That Rhymes "
0,"I'm at work eating a pot noodle, wishing I was at home with emma "
1,misses mr. manuel very much -- thinking about going to surprise him later 
1,@krystinascott glad you enjoyed it hunni ^-^ Now I can say the hard job of all the week ended now ^-^ *tired kitty* 
0,church. Amber's last kid jam  last last one for the season though.  season
0,"@cezarmaroti i hope that my odds are better on the job market after pass my course, but i guess that not will be .. "
0,not going into school. asthma's acting up BIG time. 
1,With Kristine and Medha  hahah we're such goofballs. Its fun..hahha we just had a really funny moment with our school security guards ;)
1,Good Morning! Off into town to do some shopping inabit. Hows everybody? 
0,@agoodeye I am soooo disapoointed I couldn't make it  I will be there next time! Glad it was productive.
0,@xDorianGrayx i may die without my phone.  hmmm friday would be good!
0,@TheGodmutha mmmmmmmmmm danny naked would be even better lol but not gonna happen 
0,@missrenne you know how the cupboards here confuse me  i may venture to safers in a bit
1,nite nite girlies. when i wake up it will be grey's finale time  SQUEEE! Gosh.. i don't know if I'm even gonna be able to sleep! GAH! xoxo
1,"#Apple please make #iTunes #music available in #Russia! We are many and want to BUY LEGAL music, too! russians, retweet "
1,Off to watch Bones tweet ya later 
1,Conan's first night is going great! 
0,No internet at home for next 3-4 days 
1,@jakobd muhaha. du hast echt pech. 
1,@Lance_Bass  Been missing you!  Don't be such a stranger!  Let us hear from you more often!   
0,Holy Crap.  I seriously need to clean my house.  It's rediculously dirrrrrty.  I guess that's what working 14 hours a day will do. 
0,@BrettMcGuire - So this one ruins your beautiful morning already.  Where are you heading?
0,Lovin' this weather... Wishin' I wasn't working  All for the BEST cause.. GO TEAM ELLIOTT! #pcpo #roft
0,"haven't twittered all day long, but i don't feel like it. im in a really bad mood right now "
0,Thanks @ashleymacadam!! Joe got me into it this past week. I know@macadamfamily. It sucks and its overrated. But I'll fail if I dont!! 
0,nhá» nhÃ  quÃ¡!!! cá»© má»i láº§n nghe bÃ i Giáº¥c MÆ¡ TrÆ°a 
1,"@spunbean Nope, going to pizza hut! "
0,#haveyouever sat on a bumblebee 
0,i always thought it was thursday todayy.. blahh its friday! which means in 2 days school starts again. 
1,"http://twitpic.com/7gc9g - Just woken up by the puppy, morning all "
1,knitting and anastatia. by myself. this is why im single. 
0,@thatlass the only effective way to get rid of headaches is loud music and sleep and little yellow migraine pills 
1,@mizzkawaii find a place for refreshing 
1,@Allison_M_Parr coolness.   malinda is following me.   yay!
1,@CHAOTICBEAUTY1 &quot;I don't need your drama! I got cable for that!&quot; You are a gizzeek! 
1,@twinkle47 haha well as I live in a block of sexy apartments (yes I know it's still a flat) it'll have to wait until the gardeners come 
1,@ullahe Did you say coffee?    Thanks for the idea!!
1,Just finished the &quot;good&quot; mission in inFamous. That game R*o*c*k*s 
1,is at the nans  helping with her family tree.
0,Hey #Mega64 not startin   (The Mega64 Podcast LIVE live &gt; http://ustre.am/1rpS)
1,IDIOTat)MilanQ Heyy. Th*nks For The Follow.  Have A Good Night. (Frank_Whyte) #IDIOT
0,@jkatherine your poor little back  i hope you feel better soon love
1,@JoeFinder After your hectic day in NYC.  http://bit.ly/JX4mA
0,"@nspen1 Unfortunately, they were nearly dead and considered dangerous  More info here http://is.gd/15Czb"
1,#Follow Friday wtf is that? lo I'm guessing this is it lol: @HumanCollective @GaxAngel @caffeinatedKiss @befosaur 
1,watching the mtv movie awards 
1,@AmyStar92 aww I have until 9 
0,"oh man,i'm exhausted.  i ran errands for hours and then spent all night setting up my new light kit and painting props.  boo!!!!!"
1,Crossing the border. Going to the united states. 
0,Some mean (probably) old lady took the bird I wanted.  
0,@sinatao   what's wrong?
0,Now have a lump the size of gibralter on my forehead cause I walloped my head in work today 
0,Is sitting on the runway waiting for ramp space... approx 30 min wait 
1,@symphnysldr my party time is 3:22  party together?
0,@queenstephh OUCHIEEEE!  sorry betch
0,@jerseygalrocker NOOOO! Sorry I can actually reply! I'm sorry! You should text all day tomorrow! I know its not the same!  I feel for ya.
0,Darcey is eating chicken teddies and won't let me have any  what a mean child!
1,@mileycyrus pleaseee come to Malaysia!! PRETTY PLEASE!!  xoxoxo
1,@DysenteryPinky Lol well said  -Lily 
0,@netsterz So sorry to hear about your Grandfather.Hope everyone is taking it well.Its so difficult to lose someone close to you..  
1,â« #musicmonday  Bobby Valentino.... if i had my way (listning to it now) 
1,Great first day at work! Loving the OPM 
0,no no no... Nadal out of French Open.. and I missed the match.. 
1,"What a beautiful weekend. 8 year old birthday parties, baseball team wins in the last inning! Thanks God! "
1,@chadaustin Sphere is how I found your twitter!  I'm the old webmaster from rpg2knet.com and I like to try and keep in the loop still 
1,Finally got back on twitter! 
0,dang i thiink i may have messed thiis wun upp;; !  [[regretting wuht just happened..]] ):
1,@jasedwards what's cookin' good lookin'? Hope ya had a gr8 weekend! Hope u dend up with that 2 day work week yer wishin' 4!!! 
1,@alraK5 I'm still working! 
1,WOOH! So glad to be home from wooooork!! 
1,v to the o to the d to the k to the a 
0,@Alisondownunder oh boo... the downside of traveling.  soon though. soon
1,eating  toastt
0,anotha sleepless night  ..... damn insomnia and i messed up my sleeping habits again
0,I miss everyone 
1,@jaykpurdy it sure is  see ya there!!!!
1,Is getting a Fruit RollUp fortune! 
0, i miss you!
0,got a new mac charger... it doesnt work 
0,Rain rain go away. Come again some other day. Damn thunder &amp; lightening anyway! 
0,Can't Wait For The BET Awards... I Wish I Could Go... 
0,Can my day start off any worse? 
1,"Made scones &amp;&amp; banana bread, surprizely I havnt aten any  but still felt guilty so when for an hours jog burnt 1000 cals  x"
1,GoodNight Everyone 
0,Watching Jon &amp; Kate+8. My acid-reflux is horrendous right now! 
1,Nothing like a day at the beach to cleanse the soul. 
0,just tried to update TweetDeck only to have the installation fail   having to use the web interface for now ... Hello Wednesday morning :/
1,@mehallo There's a couple of other cute little bits in the package too (just small things). 
1,"to make ur replies visible to all your followers, place a 'r' before the '@'. ofcourse, remember to space the characters. "
1,@MalliJane exciting! Welcome back  how's baby Harlow Rae?
1,@woganmay lol that's amazing.  course I wouldn't know where to put it all 
1,@dividedsequence  hey so the lesson tomorrow is at 9:30 you should come its only me in it 
0,"@Artistjgray eh that food was ok, im gonna miss cheese doodles "
1,"@jesperbjensen Can mail you an example from work tomorrow, so you can see if needs be "
1,@SuzyG26 watchin your boy innit 
0,@mattvig haha!(: i want some fried pickles  i aint had any in so longg.
0,Restored my lappy to factory settings.  Still can't connect to wireless.  
1,@chaosting there would be one only if the link is one of the affiliates listed on the site 
1,"So Beyond the Break is coming back to The N with new episodes? Weird. It's completely cheese-tastic, but I'll watch. "
1,@b_club I'm refreshing the page right now 
1,about 2 go 2 the park play some frisbee in the gr8 weather 
1,listening to demi's new song 
0,Pushing Daisies is by far the most lovely show ever created.  I have one final episode left to watch before it's all over 
0,home. spending the day with my jungle babies before they leave. 
1,listening too: The Cars - My Best Friend's Girl  - @BroughtonYeaMan 
0,Time to go to sleep... have to wake up early morning to go hiking.. 
1,good mornin tweetie pies!! happy friday!!  
1,Warm oregon days are celebrated by all 
1,@hollaelizabeth MTV movie awards come on at 9 
0,I forgot how much I love and totally kick ass at the original Unreal Tournament. We need to have a LAN soon damn it 
1,I follow @Bluenscottish because she finds the most disturbing pictures and links to share!   #FollowFriday
1,One more week until Army Wives season 3! Yay! 
1,"Hope, Iï¿½ve found the real Demi Moore - I love you, wonderwoman!! "
0,Chipped my tooth! OMG. Going to denist. Pray for me.  aaahh
1,MOUNTAIN DEW VOLTAGE :d great after being sick for a day 
1,@TheScriptFan We all do 
0,Another long walk in the heat... I hate this... 
1,Good luck to those with weddings today. At the studio to meet clients then shopping. Have a B.R. gift card burning a hole in my pocket 
0,marketers n celebs ruined twitter 
0,"Last ep. of AtaDan next week. Awww  I still don`t want it to end, it`s one of the best doramas I`ve EVERRRR watched "
0,"going to work  i will cry the whole way there, i hate life."
1,"I am new to twitter and to be honest don't know what I'm doing or how? Lol,, waiting for everyone lazy fucker to wake up!  x"
1,@kjerstia inorite?!  *still out if breath*
